frame,+0x00,+0x04,+0x08,+0x0C
184,0xFF6809F0,0x001496E1,0xFF872F60,0xFF5E5580
185,0xFF6809F0,0x001496E1,0xFF872F60,0xFF5E5580
186,0xFF67B690,0x00149516,0xFF86FECA,0xFF5E5580
187,0xFF67B690,0x00149516,0xFF86FECA,0xFF5E5580
188,0xFF676124,0x0014933F,0xFF86CD02,0xFF5E5580
189,0xFF676124,0x0014933F,0xFF86CD02,0xFF5E5580
190,0xFF6709B2,0x0014915D,0xFF869A0C,0xFF5E5580
191,0xFF6709B2,0x0014915D,0xFF869A0C,0xFF5E5580
192,0xFF66B03E,0x00148F70,0xFF8665EA,0xFF5E5580
193,0xFF66B03E,0x00148F70,0xFF8665EA,0xFF5E5580
194,0xFF6654CE,0x00148D78,0xFF8630A0,0xFF5E5580
195,0xFF6654CE,0x00148D78,0xFF8630A0,0xFF5E5580
196,0xFF65F766,0x00148B75,0xFF85FA31,0xFF5E5580
197,0xFF65F766,0x00148B75,0xFF85FA31,0xFF5E5580
198,0xFF65980C,0x00148967,0xFF85C2A0,0xFF5E5580
199,0xFF65980C,0x00148967,0xFF85C2A0,0xFF5E5580
200,0xFF6536C5,0x0014888C,0xFF8589EF,0xFF5E5580
201,0xFF6536C5,0x0014888C,0xFF8589EF,0xFF5E5580
202,0xFF64D396,0x00148669,0xFF855022,0xFF5E5580
203,0xFF64D396,0x00148669,0xFF855022,0xFF5E5580
204,0xFF646E83,0x0014843B,0xFF85153B,0xFF5E5580
205,0xFF646E83,0x0014843B,0xFF85153B,0xFF5E5580
206,0xFF640792,0x001483F0,0xFF84D93D,0xFF725580
207,0xFF640792,0x001483F0,0xFF84D93D,0xFF725580
208,0xFF639EC9,0x0014823C,0xFF849C2C,0xFF5E5580
209,0xFF639EC9,0x0014823C,0xFF849C2C,0xFF5E5580
210,0xFF63342B,0x00147FF0,0xFF845E0A,0xFF5E5580
211,0xFF63342B,0x00147FF0,0xFF845E0A,0xFF5E5580
212,0xFF62C7A9,0x00147D99,0xFF841ECE,0xFF5E5580
213,0xFF62C7A9,0x00147D99,0xFF841ECE,0xFF5E5580
214,0xFF625932,0x00147C76,0xFF83DE6E,0xFF5E5580
215,0xFF625932,0x00147C76,0xFF83DE6E,0xFF5E5580
216,0xFF61E8B6,0x00147A09,0xFF839CE1,0xFF5E5580
217,0xFF61E8B6,0x00147A09,0xFF839CE1,0xFF5E5580
218,0xFF617625,0x00147791,0xFF835A1D,0xFF5E5580
219,0xFF617625,0x00147791,0xFF835A1D,0xFF5E5580
220,0xFF61016E,0x0014750D,0xFF831618,0xFF5E5580
221,0xFF61016E,0x0014750D,0xFF831618,0xFF5E5580
222,0xFF608A7F,0x0014727D,0xFF82D0C8,0xFF5E5580
223,0xFF608A7F,0x0014727D,0xFF82D0C8,0xFF5E5580
224,0xFF60114A,0x00146FE1,0xFF828A25,0xFF5E5580
225,0xFF60114A,0x00146FE1,0xFF828A25,0xFF5E5580
226,0xFF5F95BD,0x00146D37,0xFF824225,0xFF5E5580
227,0xFF5F95BD,0x00146D37,0xFF824225,0xFF5E5580
228,0xFF5F17C9,0x00146BBF,0xFF81F8BE,0xFF5E5580
229,0xFF5F17C9,0x00146BBF,0xFF81F8BE,0xFF5E5580
230,0xFF5E975D,0x001468FA,0xFF81ADE7,0xFF5E5580
231,0xFF5E975D,0x001468FA,0xFF81ADE7,0xFF5E5580
232,0xFF5E1466,0x0014676C,0xFF816194,0xFF865580
233,0xFF5E1466,0x0014676C,0xFF816194,0xFF865580
234,0xFF5D8ED7,0x001465CA,0xFF8113BE,0xFF5E5580
235,0xFF5D8ED7,0x001465CA,0xFF8113BE,0xFF5E5580
236,0xFF5D069C,0x001462DB,0xFF80C45A,0xFF5E5580
237,0xFF5D069C,0x001462DB,0xFF80C45A,0xFF5E5580
238,0xFF5C7BA5,0x00146121,0xFF80735E,0xFF5E5580
239,0xFF5C7BA5,0x00146121,0xFF80735E,0xFF5E5580
240,0xFF5BEDE0,0x00145E13,0xFF8020BF,0xFF5E5580
241,0xFF5BEDE0,0x00145E13,0xFF8020BF,0xFF5E5580
242,0xFF5B5D3D,0x00145AF6,0xFF7FCC75,0xFF5E5580
243,0xFF5B5D3D,0x00145AF6,0xFF7FCC75,0xFF5E5580
244,0xFF5AC9AB,0x001457C8,0xFF7F7675,0xFF5E5580
245,0xFF5AC9AB,0x001457C8,0xFF7F7675,0xFF5E5580
246,0xFF5A3319,0x0014548A,0xFF7F1EB6,0xFF5E5580
247,0xFF5A3319,0x0014548A,0xFF7F1EB6,0xFF5E5580
248,0xFF599976,0x0014513A,0xFF7EC52D,0xFF5E5580
249,0xFF599976,0x0014513A,0xFF7EC52D,0xFF5E5580
250,0xFF58FCB4,0x00144F1D,0xFF7E69D2,0xFF5E5580
251,0xFF58FCB4,0x00144F1D,0xFF7E69D2,0xFF5E5580
252,0xFF585CD2,0x00144BAB,0xFF7E0CA5,0xFF5E5580
253,0xFF585CD2,0x00144BAB,0xFF7E0CA5,0xFF5E5580
254,0xFF57B9CF,0x00144A97,0xFF7DADA5,0xFF5E5580
255,0xFF57B9CF,0x00144A97,0xFF7DADA5,0xFF5E5580
256,0xFF5713AA,0x00144703,0xFF7D4CD2,0xFF5E5580
257,0xFF5713AA,0x00144703,0xFF7D4CD2,0xFF5E5580
258,0xFF566A63,0x00144487,0xFF7CEA2C,0xFF5E5580
259,0xFF566A63,0x00144487,0xFF7CEA2C,0xFF5E5580
260,0xFF55BDFB,0x001440D1,0xFF7C85B3,0xFF5E5580
261,0xFF55BDFB,0x001440D1,0xFF7C85B3,0xFF5E5580
262,0xFF550E71,0x00143D0A,0xFF7C1F67,0xFF5E5580
