frame,+0x00,+0x04,+0x08,+0x0C
241,0xFEAF0000,0x00190F1A,0xFFDB8359,0x00000000
242,0xFEAF0000,0x00190F1A,0xFFDC4EA8,0x00000000
243,0xFEAF0000,0x00190F1A,0xFFDC4EA8,0x00000000
244,0xFEAF0000,0x00190F1A,0xFFDD1D8C,0x00000000
245,0xFEAF0000,0x00190F1A,0xFFDD1D8C,0x00000000
246,0xFEAF0000,0x00190F1A,0xFFDDF003,0x00000000
247,0xFEAF0000,0x00190F1A,0xFFDDF003,0x00000000
248,0xFEAF0000,0x00190F1A,0xFFDEC60C,0x00000000
249,0xFEAF0000,0x00190F1A,0xFFDEC60C,0x00000000
250,0xFEAF0000,0x00190F1A,0xFFDF9FA4,0x00000000
251,0xFEAF0000,0x00190F1A,0xFFDF9FA4,0x00000000
252,0xFEAF0000,0x00190F1A,0xFFE07CC8,0x00000000
253,0xFEAF0000,0x00190F1A,0xFFE07CC8,0x00000000
254,0xFEAF0000,0x00190F1A,0xFFE15D78,0x00000000
255,0xFEAF0000,0x00190F1A,0xFFE15D78,0x00000000
256,0xFEAF0000,0x00190F1A,0xFFE241B0,0x00000000
257,0xFEAF0000,0x00190F1A,0xFFE241B0,0x00000000
258,0xFEAF0000,0x00190F1A,0xFFE3296B,0x00000000
259,0xFEAF0000,0x00190F1A,0xFFE3296B,0x00000000
260,0xFEAF0000,0x00190F1A,0xFFE414A3,0x00000000
261,0xFEAF0000,0x00190F1A,0xFFE414A3,0x00000000
262,0xFEAF0000,0x00190F1A,0xFFE50350,0x00000000
263,0xFEAF0000,0x00190F1A,0xFFE50350,0x00000000
264,0xFEAF0000,0x00190F1A,0xFFE5F572,0x00000000
265,0xFEAF0000,0x00190F1A,0xFFE5F572,0x00000000
266,0xFEAF0000,0x00190F1A,0xFFE6EB00,0x00000000
267,0xFEAF0000,0x00190F1A,0xFFE6EB00,0x00000000
268,0xFEAF0000,0x00190F1A,0xFFE7E2A5,0x00000000
269,0xFEAF0000,0x00190F1A,0xFFE7E2A5,0x00000000
270,0xFEAF0000,0x00190F1A,0xFFE8DC60,0x00000000
271,0xFEAF0000,0x00190F1A,0xFFE8DC60,0x00000000
272,0xFEAF0000,0x00190F1A,0xFFE9D832,0x00000000
273,0xFEAF0000,0x00190F1A,0xFFE9D832,0x00000000
274,0xFEAF0000,0x00190F1A,0xFFEAD61B,0x00000000
275,0xFEAF0000,0x00190F1A,0xFFEAD61B,0x00000000
276,0xFEAF0000,0x00190F1A,0xFFEBD61B,0x00000000
277,0xFEAF0000,0x00190F1A,0xFFEBD61B,0x00000000
278,0xFEAF0000,0x00190F1A,0xFFECD833,0x00000000
279,0xFEAF0000,0x00190F1A,0xFFECD833,0x00000000
280,0xFEAF0000,0x00190F1A,0xFFEDDC63,0x00000000
281,0xFEAF0000,0x00190F1A,0xFFEDDC63,0x00000000
282,0xFEAF0000,0x00190F1A,0xFFEEE2AA,0x00000000
283,0xFEAF0000,0x00190F1A,0xFFEEE2AA,0x00000000
284,0xFEAF0000,0x00190F1A,0xFFEFEB08,0x00000000
285,0xFEAF0000,0x00190F1A,0xFFEFEB08,0x00000000
286,0xFEAF0000,0x00190F1A,0xFFF0F57E,0x00000000
287,0xFEAF0000,0x00190F1A,0xFFF0F57E,0x00000000
288,0xFEAF0000,0x00190F1A,0xFFF2020B,0x00000000
289,0xFEAF0000,0x00190F1A,0xFFF2020B,0x00000000
290,0xFEAF0000,0x00190F1A,0xFFF310AF,0x00000000
291,0xFEAF0000,0x00190F1A,0xFFF310AF,0x00000000
292,0xFEAF0000,0x00190F1A,0xFFF4216B,0x00000000
293,0xFEAF0000,0x00190F1A,0xFFF4216B,0x00000000
294,0xFEAF0000,0x00190F1A,0xFFF5343E,0x00000000
295,0xFEAF0000,0x00190F1A,0xFFF5343E,0x00000000
296,0xFEAF0000,0x00190F1A,0xFFF64928,0x00000000
297,0xFEAF0000,0x00190F1A,0xFFF64928,0x00000000
298,0xFEAF0000,0x00190F1A,0xFFF76029,0x00000000
299,0xFEAF0000,0x00190F1A,0xFFF76029,0x00000000
300,0xFEAF0000,0x00190F1A,0xFFF87942,0x00000000
301,0xFEAF0000,0x00190F1A,0xFFF87942,0x00000000
302,0xFEAF0000,0x00190F1A,0xFFF99472,0x00000000
303,0xFEAF0000,0x00190F1A,0xFFF99472,0x00000000
304,0xFEAF0000,0x00190F1A,0xFFFAB1B9,0x00000000
305,0xFEAF0000,0x00190F1A,0xFFFAB1B9,0x00000000
306,0xFEAF0000,0x00190F1A,0xFFFBD118,0x00000000
307,0xFEAF0000,0x00190F1A,0xFFFBD118,0x00000000
308,0xFEAF0000,0x00190F1A,0xFFFCF28E,0x00000000
309,0xFEAF0000,0x00190F1A,0xFFFCF28E,0x00000000
310,0xFEAF0000,0x00190F1A,0xFFFE161B,0x00000000
311,0xFEAF0000,0x00190F1A,0xFFFE161B,0x00000000
312,0xFEAF0000,0x00190F1A,0xFFFF3BC0,0x00000000
313,0xFEAF0000,0x00190F1A,0xFFFF3BC0,0x00000000
314,0xFEAF0000,0x00190F1A,0x0000637C,0x00000000
315,0xFEAF0000,0x00190F1A,0x0000637C,0x00000000
316,0xFEAF0000,0x00190F1A,0x00018D4F,0x00000000
317,0xFEAF0000,0x00190F1A,0x00018D4F,0x00000000
318,0xFEAF0000,0x00190F1A,0x0002B938,0x00000000
319,0xFEAF0000,0x00190F1A,0x0002B938,0x00000000
320,0xFEAF0000,0x00190F1A,0x0003E738,0x00000000
321,0xFEAF0000,0x00190F1A,0x0003E738,0x00000000
322,0xFEAF0000,0x00190F1A,0x0005174E,0x00000000
323,0xFEAF0000,0x00190F1A,0x0005174E,0x00000000
324,0xFEAF0000,0x00190F1A,0x0006497A,0x00000000
325,0xFEAF0000,0x00190F1A,0x0006497A,0x00000000
326,0xFEAF0000,0x00190F1A,0x00077DBC,0x00000000
327,0xFEAF0000,0x00190F1A,0x00077DBC,0x00000000
328,0xFEAF0000,0x00190F1A,0x0008B414,0x00000000
329,0xFEAF0000,0x00190F1A,0x0008B414,0x00000000
330,0xFEAF0000,0x00190F1A,0x0009EC82,0x00000000
331,0xFEAF0000,0x00190F1A,0x0009EC82,0x00000000
332,0xFEAF0000,0x00190F1A,0x000B2705,0x00000000
333,0xFEAF0000,0x00190F1A,0x000B2705,0x00000000
334,0xFEAF0000,0x00190F1A,0x000C639D,0x00000000
335,0xFEAF0000,0x00190F1A,0x000C639D,0x00000000
336,0xFEAF0000,0x00190F1A,0x000DA24A,0x00000000
337,0xFEAF0000,0x00190F1A,0x000DA24A,0x00000000
338,0xFEAF0000,0x00190F1A,0x000EE30B,0x00000000
339,0xFEAF0000,0x00190F1A,0x000EE30B,0x00000000
340,0xFEAF0000,0x00190F1A,0x001025E0,0x00000000
341,0xFEAF0000,0x00190F1A,0x001025E0,0x00000000
342,0xFEAF0000,0x00190F1A,0x00116AC9,0x00000000
343,0xFEAF0000,0x00190F1A,0x00116AC9,0x00000000
344,0xFEAF0000,0x00190F1A,0x0012B1C5,0x00000000
345,0xFEAF0000,0x00190F1A,0x0012B1C5,0x00000000
346,0xFEAF0000,0x00190F1A,0x0013FAD4,0x00000000
347,0xFEAF0000,0x00190F1A,0x0013FAD4,0x00000000
348,0xFEAF0000,0x00190F1A,0x001545F5,0x00000000
349,0xFEAF0000,0x00190F1A,0x001545F5,0x00000000
350,0xFEAF0000,0x00190F1A,0x00169328,0x00000000
351,0xFEAF0000,0x00190F1A,0x00169328,0x00000000
352,0xFEAF0000,0x00190F1A,0x0017E26C,0x00000000
353,0xFEAF0000,0x00190F1A,0x0017E26C,0x00000000
354,0xFEAF0000,0x00190F1A,0x001933C1,0x00000000
355,0xFEAF0000,0x00190F1A,0x001933C1,0x00000000
356,0xFEAF0000,0x00190F1A,0x001A8726,0x00000000
357,0xFEAF0000,0x00190F1A,0x001A8726,0x00000000
358,0xFEAF0000,0x00190F1A,0x001BDC9A,0x00000000
359,0xFEAF0000,0x00190F1A,0x001BDC9A,0x00000000
360,0xFEAF0000,0x00190F1A,0x001D341C,0x00000000
361,0xFEAF0000,0x00190F1A,0x001D341C,0x00000000
362,0xFEAF0000,0x00190F1A,0x001E8DAC,0x00000000
363,0xFEAF0000,0x00190F1A,0x001E8DAC,0x00000000
364,0xFEAF0000,0x00190F1A,0x001FE94A,0x00000000
365,0xFEAF0000,0x00190F1A,0x001FE94A,0x00000000
366,0xFEAF0000,0x00190F1A,0x002146F5,0x00000000
367,0xFEAF0000,0x00190F1A,0x002146F5,0x00000000
368,0xFEAF0000,0x00190F1A,0x0022A6AB,0x00000000
369,0xFEAF0000,0x00190F1A,0x0022A6AB,0x00000000
370,0xFEAF0000,0x00190F1A,0x0024086C,0x00000000
371,0xFEAF0000,0x00190F1A,0x0024086C,0x00000000
372,0xFEAF0000,0x00190F1A,0x00256C37,0x00000000
373,0xFEAF0000,0x00190F1A,0x00256C37,0x00000000
374,0xFEAF0000,0x00190F1A,0x0026D20A,0x00000000
375,0xFEAF0000,0x00190F1A,0x0026D20A,0x00000000
376,0xFEAF0000,0x00190F1A,0x002839E5,0x00000000
377,0xFEAF0000,0x00190F1A,0x002839E5,0x00000000
378,0xFEAF0000,0x00190F1A,0x0029A3C8,0x00000000
379,0xFEAF0000,0x00190F1A,0x0029A3C8,0x00000000
380,0xFEAF0000,0x00190F1A,0x002B0FB2,0x00000000
381,0xFEAF0000,0x00190F1A,0x002B0FB2,0x00000000
382,0xFEAF0000,0x00190F1A,0x002C7DA0,0x00000000
383,0xFEAF0000,0x00190F1A,0x002C7DA0,0x00000000
384,0xFEAF0000,0x00190F1A,0x002DED92,0x00000000
385,0xFEAF0000,0x00190F1A,0x002DED92,0x00000000
386,0xFEAF0000,0x00190F1A,0x002F5F87,0x00000000
387,0xFEAF0000,0x00190F1A,0x002F5F87,0x00000000
388,0xFEAF0000,0x00190F1A,0x0030D37C,0x00000000
389,0xFEAF0000,0x00190F1A,0x0030D37C,0x00000000
390,0xFEAF0000,0x00190F1A,0x00324971,0x00000000
391,0xFEAF0000,0x00190F1A,0x00324971,0x00000000
392,0xFEAF0000,0x00190F1A,0x0033C166,0x00000000
393,0xFEAF0000,0x00190F1A,0x0033C166,0x00000000
394,0xFEAF0000,0x00190F1A,0x00353B5A,0x00000000
395,0xFEAF0000,0x00190F1A,0x00353B5A,0x00000000
396,0xFEAF0000,0x00190F1A,0x0036B749,0x00000000
397,0xFEAF0000,0x00190F1A,0x0036B749,0x00000000
398,0xFEAF0000,0x00190F1A,0x00383532,0x00000000
399,0xFEAF0000,0x00190F1A,0x00383532,0x00000000
400,0xFEAF0000,0x00190F1A,0x0039B515,0x00000000
401,0xFEAF0000,0x00190F1A,0x0039B515,0x00000000
402,0xFEAF0000,0x00190F1A,0x003B36EE,0x00000000
403,0xFEAF0000,0x00190F1A,0x003B36EE,0x00000000
404,0xFEAF0000,0x00190F1A,0x003CBABC,0x00000000
405,0xFEAF0000,0x00190F1A,0x003CBABC,0x00000000
406,0xFEAF0000,0x00190F1A,0x003E407E,0x00000000
407,0xFEAF0000,0x00190F1A,0x003E407E,0x00000000
408,0xFEAF0000,0x00190F1A,0x003FC834,0x00000000
409,0xFEAF0000,0x00190F1A,0x003FC834,0x00000000
